-8.60E-09,-0.206354
-8.59E-09,-0.205615
-8.58E-09,-0.206396
-8.57E-09,-0.207147
-8.55E-09,-0.208154
-8.54E-09,-0.206549
-8.53E-09,-0.204382
-8.52E-09,-0.204272
-8.50E-09,-0.206049
-8.49E-09,-0.207037
-8.48E-09,-0.205145
-8.47E-09,-0.202008
-8.45E-09,-0.202405
-8.44E-09,-0.205402
-8.43E-09,-0.205853
-8.42E-09,-0.208051
-8.40E-09,-0.203601
-8.39E-09,-0.203485
-8.38E-09,-0.205371
-8.37E-09,-0.205402
-8.35E-09,-0.208093
-8.34E-09,-0.203625
-8.33E-09,-0.203009
-8.32E-09,-0.204156
-8.30E-09,-0.204889
-8.29E-09,-0.20506
-8.28E-09,-0.203888
-8.27E-09,-0.20246
-8.25E-09,-0.203235
-8.24E-09,-0.205048
-8.23E-09,-0.204047
-8.22E-09,-0.207947
-8.20E-09,-0.206995
-8.19E-09,-0.202728
-8.18E-09,-0.20481
-8.17E-09,-0.207214
-8.15E-09,-0.204822
-8.14E-09,-0.20589
-8.13E-09,-0.207574
-8.12E-09,-0.206525
-8.10E-09,-0.205377
-8.09E-09,-0.205463
-8.08E-09,-0.207794
-8.07E-09,-0.1961
-8.05E-09,-0.1901
-8.04E-09,-0.177283
-8.03E-09,-0.151843
-8.02E-09,-0.116919
-8.00E-09,-0.0994873
-7.99E-09,-0.101123
-7.98E-09,-0.0915527
-7.97E-09,-0.0926331
-7.95E-09,-0.0867371
-7.94E-09,-0.078125
-7.93E-09,-0.0730408
-7.92E-09,-0.0756958
-7.90E-09,-0.065918
-7.89E-09,-0.0653076
-7.88E-09,-0.0741516
-7.87E-09,-0.0669861
-7.85E-09,-0.0631409
-7.84E-09,-0.064917
-7.83E-09,-0.0639893
-7.82E-09,-0.0644531
-7.80E-09,-0.0675171
-7.79E-09,-0.0661194
-7.78E-09,-0.0708862
-7.77E-09,-0.0765381
-7.75E-09,-0.0769592
-7.74E-09,-0.0724243
-7.73E-09,-0.0722961
-7.72E-09,-0.0744629
-7.70E-09,-0.077948
-7.69E-09,-0.0804565
-7.68E-09,-0.0827454
-7.67E-09,-0.0827515
-7.65E-09,-0.0846497
-7.64E-09,-0.0958313
-7.63E-09,-0.119226
-7.62E-09,-0.144019
-7.60E-09,-0.16626
-7.59E-09,-0.179486
-7.58E-09,-0.187299
-7.57E-09,-0.194513
-7.55E-09,-0.197272
-7.54E-09,-0.200684
-7.53E-09,-0.200543
-7.52E-09,-0.200385
-7.50E-09,-0.201068
-7.49E-09,-0.200739
-7.48E-09,-0.200128
-7.47E-09,-0.199176
-7.45E-09,-0.199396
-7.44E-09,-0.202173
-7.43E-09,-0.200409
-7.42E-09,-0.204492
-7.40E-09,-0.203241
-7.39E-09,-0.203833
-7.38E-09,-0.203821
-7.37E-09,-0.205139
-7.35E-09,-0.204553
-7.34E-09,-0.204138
-7.33E-09,-0.201959
-7.32E-09,-0.203351
-7.30E-09,-0.205499
-7.29E-09,-0.204059
-7.28E-09,-0.200903
-7.27E-09,-0.190289
-7.25E-09,-0.17868
-7.24E-09,-0.136804
-7.23E-09,-0.0924988
-7.22E-09,-0.057196
-7.20E-09,-0.0421692
-7.19E-09,-0.0228943
-7.18E-09,-0.0280396
-7.17E-09,-0.0160217
-7.15E-09,-0.00750732
-7.14E-09,-0.0103577
-7.13E-09,-0.0055542
-7.12E-09,-0.00767822
-7.10E-09,-0.00964966
-7.09E-09,-0.0140747
-7.08E-09,-0.00789185
-7.07E-09,-0.00334473
-7.05E-09,-0.00517578
-7.04E-09,-0.0098877
-7.03E-09,-0.00593872
-7.02E-09,-0.00634155
-7.00E-09,-0.0111694
-6.99E-09,-0.0114319
-6.98E-09,-0.0090332
-6.97E-09,-0.00700684
-6.95E-09,-0.00891724
-6.94E-09,-0.00909424
-6.93E-09,-0.00893555
-6.92E-09,-0.00735474
-6.90E-09,-0.00718384
-6.89E-09,-0.00787354
-6.88E-09,-0.00738525
-6.87E-09,-0.00608521
-6.85E-09,-0.0069519
-6.84E-09,-0.0272461
-6.83E-09,-0.0576111
-6.82E-09,-0.0991882
-6.80E-09,-0.140582
-6.79E-09,-0.166876
-6.78E-09,-0.187109
-6.77E-09,-0.190039
-6.75E-09,-0.192175
-6.74E-09,-0.198718
-6.73E-09,-0.198096
-6.72E-09,-0.201263
-6.70E-09,-0.205475
-6.69E-09,-0.206549
-6.68E-09,-0.204114
-6.67E-09,-0.201837
-6.65E-09,-0.198779
-6.64E-09,-0.198395
-6.63E-09,-0.198566
-6.62E-09,-0.197418
-6.60E-09,-0.199097
-6.59E-09,-0.199078
-6.58E-09,-0.199609
-6.57E-09,-0.202411
-6.55E-09,-0.202448
-6.54E-09,-0.202686
-6.53E-09,-0.202814
-6.52E-09,-0.204047
-6.50E-09,-0.208398
-6.49E-09,-0.204224
-6.48E-09,-0.200586
-6.47E-09,-0.199219
-6.45E-09,-0.205957
-6.44E-09,-0.206604
-6.43E-09,-0.207721
-6.42E-09,-0.206104
-6.40E-09,-0.201959
-6.39E-09,-0.208466
-6.38E-09,-0.205402
-6.37E-09,-0.205011
-6.35E-09,-0.206091
-6.34E-09,-0.207159
-6.33E-09,-0.207556
-6.32E-09,-0.207721
-6.30E-09,-0.208881
-6.29E-09,-0.206854
-6.28E-09,-0.207739
-6.27E-09,-0.206836
-6.25E-09,-0.205609
-6.24E-09,-0.205377
-6.23E-09,-0.207855
-6.22E-09,-0.212518
-6.20E-09,-0.207031
-6.19E-09,-0.207629
-6.18E-09,-0.205939
-6.17E-09,-0.203961
-6.15E-09,-0.205188
-6.14E-09,-0.20813
-6.13E-09,-0.206085
-6.12E-09,-0.204175
-6.10E-09,-0.202747
-6.09E-09,-0.203296
-6.08E-09,-0.204364
-6.07E-09,-0.202429
-6.05E-09,-0.204919
-6.04E-09,-0.2047
-6.03E-09,-0.203412
-6.02E-09,-0.203217
-6.00E-09,-0.200806
-5.99E-09,-0.200439
-5.98E-09,-0.205396
-5.97E-09,-0.200439
-5.95E-09,-0.201361
-5.94E-09,-0.204773
-5.93E-09,-0.203375
-5.92E-09,-0.203369
-5.90E-09,-0.203235
-5.89E-09,-0.202972
-5.88E-09,-0.202838
-5.87E-09,-0.204736
-5.85E-09,-0.205414
-5.84E-09,-0.20531
-5.83E-09,-0.203186
-5.82E-09,-0.201349
-5.80E-09,-0.205273
-5.79E-09,-0.208643
-5.78E-09,-0.205719
-5.77E-09,-0.2026
-5.75E-09,-0.203461
-5.74E-09,-0.203235
-5.73E-09,-0.203027
-5.72E-09,-0.201111
-5.70E-09,-0.204517
-5.69E-09,-0.201538
-5.68E-09,-0.19516
-5.67E-09,-0.187488
-5.65E-09,-0.182794
-5.64E-09,-0.177344
-5.63E-09,-0.163409
-5.62E-09,-0.160199
-5.60E-09,-0.156158
-5.59E-09,-0.157819
-5.58E-09,-0.149603
-5.57E-09,-0.154065
-5.55E-09,-0.147333
-5.54E-09,-0.149304
-5.53E-09,-0.148828
-5.52E-09,-0.142383
-5.50E-09,-0.148389
-5.49E-09,-0.146381
-5.48E-09,-0.148938
-5.47E-09,-0.145337
-5.45E-09,-0.144263
-5.44E-09,-0.142328
-5.43E-09,-0.142621
-5.42E-09,-0.140344
-5.40E-09,-0.140613
-5.39E-09,-0.144025
-5.38E-09,-0.147449
-5.37E-09,-0.151093
-5.35E-09,-0.148322
-5.34E-09,-0.146039
-5.33E-09,-0.145038
-5.32E-09,-0.142999
-5.30E-09,-0.147333
-5.29E-09,-0.148346
-5.28E-09,-0.154755
-5.27E-09,-0.163367
-5.25E-09,-0.1716
-5.24E-09,-0.186285
-5.23E-09,-0.193018
-5.22E-09,-0.197571
-5.20E-09,-0.198718
-5.19E-09,-0.201324
-5.18E-09,-0.202271
-5.17E-09,-0.204163
-5.15E-09,-0.206628
-5.14E-09,-0.207843
-5.13E-09,-0.207874
-5.12E-09,-0.205402
-5.10E-09,-0.205182
-5.09E-09,-0.209277
-5.08E-09,-0.203741
-5.07E-09,-0.206781
-5.05E-09,-0.206665
-5.04E-09,-0.206818
-5.03E-09,-0.209149
-5.02E-09,-0.210645
-5.00E-09,-0.208612
-4.99E-09,-0.206262
-4.98E-09,-0.207513
-4.97E-09,-0.20658
-4.95E-09,-0.20752
-4.94E-09,-0.205353
-4.93E-09,-0.206158
-4.92E-09,-0.207007
-4.90E-09,-0.21084
-4.89E-09,-0.209668
-4.88E-09,-0.208972
-4.87E-09,-0.208929
-4.85E-09,-0.210168
-4.84E-09,-0.207068
-4.83E-09,-0.208221
-4.82E-09,-0.21189
-4.80E-09,-0.208954
-4.79E-09,-0.208527
-4.78E-09,-0.208344
-4.77E-09,-0.208075
-4.75E-09,-0.20459
-4.74E-09,-0.206055
-4.73E-09,-0.206848
-4.72E-09,-0.208728
-4.70E-09,-0.207751
-4.69E-09,-0.208972
-4.68E-09,-0.208063
-4.67E-09,-0.207794
-4.65E-09,-0.209692
-4.64E-09,-0.209247
-4.63E-09,-0.209326
-4.62E-09,-0.211163
-4.60E-09,-0.210004
-4.59E-09,-0.206879
-4.58E-09,-0.206848
-4.57E-09,-0.206934
-4.55E-09,-0.20694
-4.54E-09,-0.206995
-4.53E-09,-0.206274
-4.52E-09,-0.204163
-4.50E-09,-0.205005
-4.49E-09,-0.206592
-4.48E-09,-0.206665
-4.47E-09,-0.205762
-4.45E-09,-0.207721
-4.44E-09,-0.207404
-4.43E-09,-0.207068
-4.42E-09,-0.206958
-4.40E-09,-0.20564
-4.39E-09,-0.204865
-4.38E-09,-0.207636
-4.37E-09,-0.20415
-4.35E-09,-0.205719
-4.34E-09,-0.207941
-4.33E-09,-0.202887
-4.32E-09,-0.203711
-4.30E-09,-0.20498
-4.29E-09,-0.205505
-4.28E-09,-0.20556
-4.27E-09,-0.205865
-4.25E-09,-0.205176
-4.24E-09,-0.207819
-4.23E-09,-0.207855
-4.22E-09,-0.207452
-4.20E-09,-0.207007
-4.19E-09,-0.206342
-4.18E-09,-0.206317
-4.17E-09,-0.206256
-4.15E-09,-0.205707
-4.14E-09,-0.205963
-4.13E-09,-0.20423
-4.12E-09,-0.204224
-4.10E-09,-0.205292
-4.09E-09,-0.207471
-4.08E-09,-0.206696
-4.07E-09,-0.199384
-4.05E-09,-0.191766
-4.04E-09,-0.174219
-4.03E-09,-0.153418
-4.02E-09,-0.124261
-4.00E-09,-0.104742
-3.99E-09,-0.0959656
-3.98E-09,-0.101636
-3.97E-09,-0.0949524
-3.95E-09,-0.0872437
-3.94E-09,-0.0822327
-3.93E-09,-0.0733215
-3.92E-09,-0.0725281
-3.90E-09,-0.0667236
-3.89E-09,-0.0629761
-3.88E-09,-0.0639282
-3.87E-09,-0.0677612
-3.85E-09,-0.0647705
-3.84E-09,-0.0659973
-3.83E-09,-0.0687378
-3.82E-09,-0.0704773
-3.80E-09,-0.0685486
-3.79E-09,-0.0703613
-3.78E-09,-0.0793335
-3.77E-09,-0.0798828
-3.75E-09,-0.0776123
-3.74E-09,-0.0748352
-3.73E-09,-0.0765076
-3.72E-09,-0.0778198
-3.70E-09,-0.0782532
-3.69E-09,-0.0798523
-3.68E-09,-0.0822388
-3.67E-09,-0.0841126
-3.65E-09,-0.0885864
-3.64E-09,-0.0992126
-3.63E-09,-0.129376
-3.62E-09,-0.153949
-3.60E-09,-0.166602
-3.59E-09,-0.185864
-3.58E-09,-0.194757
-3.57E-09,-0.19798
-3.55E-09,-0.197736
-3.54E-09,-0.202148
-3.53E-09,-0.198828
-3.52E-09,-0.20061
-3.50E-09,-0.204742
-3.49E-09,-0.205408
-3.48E-09,-0.20741
-3.47E-09,-0.205377
-3.45E-09,-0.205121
-3.44E-09,-0.204358
-3.43E-09,-0.204767
-3.42E-09,-0.20332
-3.40E-09,-0.203571
-3.39E-09,-0.202179
-3.38E-09,-0.200848
-3.37E-09,-0.206274
-3.35E-09,-0.201843
-3.34E-09,-0.203815
-3.33E-09,-0.203387
-3.32E-09,-0.203595
-3.30E-09,-0.204449
-3.29E-09,-0.205963
-3.28E-09,-0.2039
-3.27E-09,-0.202039
-3.25E-09,-0.208966
-3.24E-09,-0.205878
-3.23E-09,-0.207739
-3.22E-09,-0.207312
-3.20E-09,-0.207288
-3.19E-09,-0.207233
-3.18E-09,-0.207147
-3.17E-09,-0.208624
-3.15E-09,-0.209131
-3.14E-09,-0.208826
-3.13E-09,-0.209827
-3.12E-09,-0.207593
-3.10E-09,-0.20556
-3.09E-09,-0.212592
-3.08E-09,-0.208618
-3.07E-09,-0.206201
-3.05E-09,-0.206848
-3.04E-09,-0.206616
-3.03E-09,-0.208893
-3.02E-09,-0.208582
-3.00E-09,-0.208337
-2.99E-09,-0.208124
-2.98E-09,-0.207959
-2.97E-09,-0.208337
-2.95E-09,-0.207697
-2.94E-09,-0.206738
-2.93E-09,-0.207355
-2.92E-09,-0.207031
-2.90E-09,-0.207636
-2.89E-09,-0.207623
-2.88E-09,-0.20766
-2.87E-09,-0.206427
-2.85E-09,-0.206885
-2.84E-09,-0.209497
-2.83E-09,-0.208148
-2.82E-09,-0.206995
-2.80E-09,-0.206061
-2.79E-09,-0.208801
-2.78E-09,-0.206
-2.77E-09,-0.205408
-2.75E-09,-0.20481
-2.74E-09,-0.203815
-2.73E-09,-0.203369
-2.72E-09,-0.204163
-2.70E-09,-0.204547
-2.69E-09,-0.206061
-2.68E-09,-0.206012
-2.67E-09,-0.203595
-2.65E-09,-0.204224
-2.64E-09,-0.204181
-2.63E-09,-0.206915
-2.62E-09,-0.204291
-2.60E-09,-0.203082
-2.59E-09,-0.20401
-2.58E-09,-0.204919
-2.57E-09,-0.204895
-2.55E-09,-0.205505
-2.54E-09,-0.205658
-2.53E-09,-0.206299
-2.52E-09,-0.20575
-2.50E-09,-0.203809
-2.49E-09,-0.2073
-2.48E-09,-0.207428
-2.47E-09,-0.206152
-2.45E-09,-0.206805
-2.44E-09,-0.207739
-2.43E-09,-0.207172
-2.42E-09,-0.207281
-2.40E-09,-0.206799
-2.39E-09,-0.206415
-2.38E-09,-0.206641
-2.37E-09,-0.204468
-2.35E-09,-0.206177
-2.34E-09,-0.205414
-2.33E-09,-0.20274
-2.32E-09,-0.206171
-2.30E-09,-0.208447
-2.29E-09,-0.209479
-2.28E-09,-0.209222
-2.27E-09,-0.207196
-2.25E-09,-0.206439
-2.24E-09,-0.208972
-2.23E-09,-0.205963
-2.22E-09,-0.206042
-2.20E-09,-0.205255
-2.19E-09,-0.207056
-2.18E-09,-0.205408
-2.17E-09,-0.203027
-2.15E-09,-0.210004
-2.14E-09,-0.208826
-2.13E-09,-0.20639
-2.12E-09,-0.205103
-2.10E-09,-0.209442
-2.09E-09,-0.206171
-2.08E-09,-0.205505
-2.07E-09,-0.207153
-2.05E-09,-0.207422
-2.04E-09,-0.206958
-2.03E-09,-0.206274
-2.02E-09,-0.207916
-2.00E-09,-0.207953
-1.99E-09,-0.207892
-1.98E-09,-0.206555
-1.97E-09,-0.207568
-1.95E-09,-0.209753
-1.94E-09,-0.209326
-1.93E-09,-0.208032
-1.92E-09,-0.207739
-1.90E-09,-0.206311
-1.89E-09,-0.206317
-1.88E-09,-0.206934
-1.87E-09,-0.207104
-1.85E-09,-0.207904
-1.84E-09,-0.209497
-1.83E-09,-0.209723
-1.82E-09,-0.208508
-1.80E-09,-0.207385
-1.79E-09,-0.20611
-1.78E-09,-0.206519
-1.77E-09,-0.207086
-1.75E-09,-0.207568
-1.74E-09,-0.206818
-1.73E-09,-0.206287
-1.72E-09,-0.20882
-1.70E-09,-0.208344
-1.69E-09,-0.209296
-1.68E-09,-0.208551
-1.67E-09,-0.204877
-1.65E-09,-0.204736
-1.64E-09,-0.205957
-1.63E-09,-0.209644
-1.62E-09,-0.210779
-1.60E-09,-0.211499
-1.59E-09,-0.210028
-1.58E-09,-0.208466
-1.57E-09,-0.207544
-1.55E-09,-0.207745
-1.54E-09,-0.208459
-1.53E-09,-0.209058
-1.52E-09,-0.211395
-1.50E-09,-0.209479
-1.49E-09,-0.207367
-1.48E-09,-0.210376
-1.47E-09,-0.209833
-1.45E-09,-0.206519
-1.44E-09,-0.206482
-1.43E-09,-0.209265
-1.42E-09,-0.2112
-1.40E-09,-0.209119
-1.39E-09,-0.211371
-1.38E-09,-0.210022
-1.37E-09,-0.210431
-1.35E-09,-0.213593
-1.34E-09,-0.210382
-1.33E-09,-0.208807
-1.32E-09,-0.208002
-1.30E-09,-0.207764
-1.29E-09,-0.207196
-1.28E-09,-0.206268
-1.27E-09,-0.206403
-1.25E-09,-0.206769
-1.24E-09,-0.207886
-1.23E-09,-0.208252
-1.22E-09,-0.208411
-1.20E-09,-0.208209
-1.19E-09,-0.207355
-1.18E-09,-0.207013
-1.17E-09,-0.206592
-1.15E-09,-0.208325
-1.14E-09,-0.208575
-1.13E-09,-0.205682
-1.12E-09,-0.204742
-1.10E-09,-0.206976
-1.09E-09,-0.208264
-1.08E-09,-0.20835
-1.07E-09,-0.207446
-1.05E-09,-0.208929
-1.04E-09,-0.208783
-1.03E-09,-0.206659
-1.02E-09,-0.207892
-1.00E-09,-0.208234
-9.91E-10,-0.209241
-9.79E-10,-0.210645
-9.66E-10,-0.209442
-9.54E-10,-0.20874
-9.41E-10,-0.208588
-9.29E-10,-0.208319
-9.16E-10,-0.206677
-9.04E-10,-0.205493
-8.91E-10,-0.202917
-8.79E-10,-0.201605
-8.66E-10,-0.192133
-8.54E-10,-0.180426
-8.41E-10,-0.175348
-8.29E-10,-0.166809
-8.16E-10,-0.159845
-8.04E-10,-0.156433
-7.91E-10,-0.153845
-7.79E-10,-0.153558
-7.66E-10,-0.148364
-7.54E-10,-0.14657
-7.41E-10,-0.147278
-7.29E-10,-0.143115
-7.16E-10,-0.141827
-7.04E-10,-0.142206
-6.91E-10,-0.144525
-6.79E-10,-0.143567
-6.66E-10,-0.14306
-6.54E-10,-0.142981
-6.41E-10,-0.143378
-6.29E-10,-0.139191
-6.16E-10,-0.141315
-6.04E-10,-0.145166
-5.91E-10,-0.146271
-5.79E-10,-0.147546
-5.66E-10,-0.146606
-5.54E-10,-0.143597
-5.41E-10,-0.147382
-5.29E-10,-0.14895
-5.16E-10,-0.144922
-5.04E-10,-0.151611
-4.91E-10,-0.154053
-4.79E-10,-0.157751
-4.66E-10,-0.156714
-4.54E-10,-0.170569
-4.41E-10,-0.179608
-4.29E-10,-0.187488
-4.16E-10,-0.197125
-4.04E-10,-0.199365
-3.91E-10,-0.202777
-3.79E-10,-0.206439
-3.66E-10,-0.201447
-3.54E-10,-0.207745
-3.41E-10,-0.206927
-3.29E-10,-0.201733
-3.16E-10,-0.20531
-3.04E-10,-0.206293
-2.91E-10,-0.206464
-2.79E-10,-0.203687
-2.66E-10,-0.205408
-2.54E-10,-0.200293
-2.41E-10,-0.200092
-2.29E-10,-0.201831
-2.16E-10,-0.201294
-2.04E-10,-0.202014
-1.91E-10,-0.204285
-1.79E-10,-0.20448
-1.66E-10,-0.200238
-1.54E-10,-0.199921
-1.41E-10,-0.205365
-1.29E-10,-0.204437
-1.16E-10,-0.201825
-1.04E-10,-0.206293
-9.11E-11,-0.20578
-7.86E-11,-0.198163
-6.61E-11,-0.194128
-5.36E-11,-0.180768
-4.11E-11,-0.146637
-2.86E-11,-0.0983337
-1.61E-11,-0.0666748
-3.59E-12,-0.042804
8.91E-12,-0.0284119
2.14E-11,-0.0207581
3.39E-11,-0.0176819
4.64E-11,-0.0116699
5.89E-11,-0.00755005
7.14E-11,-0.00968018
8.39E-11,-0.00745239
9.64E-11,-0.00263672
1.09E-10,-0.00839844
1.21E-10,-0.0128235
1.34E-10,-0.00995483
1.46E-10,-0.0148682
1.59E-10,-0.00844727
1.71E-10,-0.00814209
1.84E-10,-0.00684204
1.96E-10,-0.00531006
2.09E-10,-0.00304565
2.21E-10,-0.00726929
2.34E-10,-0.00880737
2.46E-10,-0.0067688
2.59E-10,-0.00396118
2.71E-10,-0.00438843
2.84E-10,-0.00529785
2.96E-10,-0.00621338
3.09E-10,-0.00842896
3.21E-10,-0.00751953
3.34E-10,-0.0111877
3.46E-10,-0.00545044
3.59E-10,-0.0221313
3.71E-10,-0.0512207
3.84E-10,-0.0992859
3.96E-10,-0.144971
4.09E-10,-0.173755
4.21E-10,-0.190802
4.34E-10,-0.189703
4.46E-10,-0.194165
4.59E-10,-0.200745
4.71E-10,-0.201801
4.84E-10,-0.204059
4.96E-10,-0.203632
5.09E-10,-0.210779
5.21E-10,-0.210193
5.34E-10,-0.20047
5.46E-10,-0.203052
5.59E-10,-0.207556
5.71E-10,-0.20575
5.84E-10,-0.205121
5.96E-10,-0.204834
6.09E-10,-0.205737
6.21E-10,-0.204932
6.34E-10,-0.20235
6.46E-10,-0.200848
6.59E-10,-0.20083
6.71E-10,-0.201031
6.84E-10,-0.203198
6.96E-10,-0.203064
7.09E-10,-0.202118
7.21E-10,-0.202771
7.34E-10,-0.198169
7.46E-10,-0.194556
7.59E-10,-0.182062
7.71E-10,-0.158533
7.84E-10,-0.121204
7.96E-10,-0.10719
8.09E-10,-0.099469
8.21E-10,-0.10119
8.34E-10,-0.101917
8.46E-10,-0.0998474
8.59E-10,-0.0918518
8.71E-10,-0.0854248
8.84E-10,-0.0807922
8.96E-10,-0.0771362
9.09E-10,-0.0756287
9.21E-10,-0.0736633
9.34E-10,-0.0752441
9.46E-10,-0.0740601
9.59E-10,-0.0750183
9.71E-10,-0.0780396
9.84E-10,-0.0779968
9.96E-10,-0.0742554
1.01E-09,-0.0761719
1.02E-09,-0.0762695
1.03E-09,-0.0827026
1.05E-09,-0.0791077
1.06E-09,-0.0765564
1.07E-09,-0.0773376
1.08E-09,-0.0828369
1.10E-09,-0.0830139
1.11E-09,-0.085083
1.12E-09,-0.0882629
1.13E-09,-0.0872437
1.15E-09,-0.0879944
1.16E-09,-0.0957336
1.17E-09,-0.126074
1.18E-09,-0.144067
1.20E-09,-0.163483
1.21E-09,-0.180078
1.22E-09,-0.188904
1.23E-09,-0.1966
1.25E-09,-0.201544
1.26E-09,-0.200586
1.27E-09,-0.200708
1.28E-09,-0.200787
1.30E-09,-0.200757
1.31E-09,-0.199561
1.32E-09,-0.202655
1.33E-09,-0.202448
1.35E-09,-0.201477
1.36E-09,-0.200891
1.37E-09,-0.201068
1.38E-09,-0.201434
1.40E-09,-0.201624
1.41E-09,-0.202069
1.42E-09,-0.202649
1.43E-09,-0.203601
1.45E-09,-0.201135
1.46E-09,-0.202802
1.47E-09,-0.20304
1.48E-09,-0.201617
1.50E-09,-0.202362
1.51E-09,-0.19989
1.52E-09,-0.196918
1.53E-09,-0.188171
1.55E-09,-0.173834
1.56E-09,-0.138922
1.57E-09,-0.0836792
1.58E-09,-0.052771
1.60E-09,-0.0364502
1.61E-09,-0.0254089
1.62E-09,-0.0212524
1.63E-09,-0.016626
1.65E-09,-0.00923462
1.66E-09,-0.0110596
1.67E-09,-0.00571899
1.68E-09,-0.00755005
1.70E-09,-0.0112976
1.71E-09,-0.0114319
1.72E-09,-0.0129578
1.73E-09,-0.00968018
1.75E-09,-0.00961304
1.76E-09,-0.00786133
1.77E-09,-0.0078125
1.78E-09,-0.00758057
1.80E-09,-0.00707397
1.81E-09,-0.00598755
1.82E-09,-0.00598755
1.83E-09,-0.00668335
1.85E-09,-0.0074585
1.86E-09,-0.00785522
1.87E-09,-0.0083252
1.88E-09,-0.00774536
1.90E-09,-0.00664063
1.91E-09,-0.00772095
1.92E-09,-0.00771484
1.93E-09,-0.00466309
1.95E-09,-0.00813599
1.96E-09,-0.0263062
1.97E-09,-0.0514282
1.98E-09,-0.100317
2.00E-09,-0.142163
2.01E-09,-0.169305
2.02E-09,-0.19021
2.03E-09,-0.190472
2.05E-09,-0.196167
2.06E-09,-0.201257
2.07E-09,-0.20213
2.08E-09,-0.202948
2.10E-09,-0.204401
2.11E-09,-0.205823
2.12E-09,-0.202295
2.13E-09,-0.200873
2.15E-09,-0.201703
2.16E-09,-0.199426
2.17E-09,-0.199701
2.18E-09,-0.201752
2.20E-09,-0.201074
2.21E-09,-0.203198
2.22E-09,-0.205444
2.23E-09,-0.20119
2.25E-09,-0.198218
2.26E-09,-0.20224
2.27E-09,-0.204486
2.28E-09,-0.200891
2.30E-09,-0.204144
2.31E-09,-0.204443
2.32E-09,-0.204462
2.33E-09,-0.203241
2.35E-09,-0.201477
2.36E-09,-0.204272
2.37E-09,-0.204541
2.38E-09,-0.206409
2.40E-09,-0.205872
2.41E-09,-0.204681
2.42E-09,-0.203357
2.43E-09,-0.204529
2.45E-09,-0.205994
2.46E-09,-0.208124
2.47E-09,-0.208997
2.48E-09,-0.209247
